# Study: LKA_Haptics | Participant: 5 | Condition: HapticsAdaptiveCC | Init: 20260128_110507 | Roadwidth_halfmeters: 1.25 | LKA_deadzone: 0.4 | Min_Vib_Pecentage: 0.2 | Max_Vib_Percentage: 0.4
Timestamp;Trackposition;Speed_KmH;SteerAngle;CTE_Norm;Haptic_L_Norm;Haptic_R_Norm;LkaPIDError;LkaNormEffort;LkaNormCTE;CTE_Meters;B_HeadingError_Deg;W_HeadingError_Deg;IsOnStraight;TrackCurvature_1/Meters;TrackRadius_Meters;LKA_Engaged;LKA_Switch;MotorDir;SecTaskNum;SecTaskPressed 
102,0834;315,3796;11,7000;-2,2412;0,5997;0,0000;1,0000;0,0000;0,3329;0,0000;0,7497;-3,8900;-6,1300;1;0,0000;0,0000;0;0;1;4;0
102,0973;315,3347;11,7000;-2,2519;0,5967;0,0000;1,0000;0,0000;0,3279;0,0000;0,7459;-3,9500;-6,2100;1;0,0000;0,0000;0;0;1;4;0
102,1111;315,3155;11,7000;-2,2844;0,5937;0,0000;1,0000;0,0000;0,3229;0,0000;0,7421;-4,0200;-6,3100;1;0,0000;0,0000;0;0;1;4;0
102,1250;315,3155;11,7000;-2,2683;0,5906;0,0000;1,0000;0,0000;0,3177;0,0000;0,7383;-4,0900;-6,3600;1;0,0000;0,0000;0;0;1;4;0
102,1389;315,3155;11,7000;-2,2650;0,5875;0,0000;1,0000;0,0000;0,3125;0,0000;0,7344;-4,1600;-6,4200;1;0,0000;0,0000;0;0;1;4;0
102,1528;315,3155;11,7000;-2,1646;0,5844;0,0000;1,0000;0,0000;0,3073;0,0000;0,7305;-4,2200;-6,3900;1;0,0000;0,0000;0;0;1;4;0
102,1667;315,3155;11,7000;-2,1340;0,5812;0,0000;1,0000;0,0000;0,3020;0,0000;0,7265;-4,2900;-6,4200;1;0,0000;0,0000;0;0;1;4;0
102,1806;315,0648;11,7000;-2,1036;0,5780;0,0000;1,0000;0,0000;0,2966;0,0000;0,7225;-4,3500;-6,4500;1;0,0000;0,0000;0;0;1;4;0
102,1945;315,0199;11,7000;-2,0740;0,5747;0,0000;1,0000;0,0000;0,2912;0,0000;0,7184;-4,4100;-6,4900;1;0,0000;0,0000;0;0;1;4;0
102,2084;314,9749;11,7000;-2,0685;0,5715;0,0000;1,0000;0,0000;0,2858;0,0000;0,7144;-4,4700;-6,5400;1;0,0000;0,0000;0;0;1;4;0
102,2223;314,9300;11,7000;-2,0372;0,5682;0,0000;1,0000;0,0000;0,2803;0,0000;0,7102;-4,5300;-6,5700;1;0,0000;0,0000;0;0;1;4;0
102,2361;314,8850;11,7000;-2,0055;0,5649;0,0000;1,0000;0,0000;0,2748;0,0000;0,7061;-4,5900;-6,6000;1;0,0000;0,0000;0;0;1;4;0
102,2500;314,8605;11,7000;-1,9808;0,5615;0,0000;1,0000;0,0000;0,2692;0,0000;0,7019;-4,6500;-6,6300;1;0,0000;0,0000;0;0;1;4;0
102,2639;314,8605;11,7000;-1,9585;0,5581;0,0000;1,0000;0,0000;0,2635;0,0000;0,6976;-4,7100;-6,6700;1;0,0000;0,0000;0;0;1;2;0
102,2778;314,8605;11,7000;-1,9126;0,5547;0,0000;1,0000;0,0000;0,2578;0,0000;0,6934;-4,7700;-6,6800;1;0,0000;0,0000;0;0;1;2;0
102,2917;314,8605;11,7000;-1,8485;0,5512;0,0000;1,0000;0,0000;0,2521;0,0000;0,6890;-4,8200;-6,6700;1;0,0000;0,0000;0;0;1;2;0
102,3056;314,8605;11,7000;-1,7992;0,5478;0,0000;1,0000;0,0000;0,2463;0,0000;0,6847;-4,8800;-6,6800;1;0,0000;0,0000;0;0;1;2;0
102,3195;314,6154;11,7000;-1,6894;0,5443;0,0000;1,0000;0,0000;0,2405;0,0000;0,6804;-4,9300;-6,6200;1;0,0000;0,0000;0;0;1;2;0
102,3334;314,5704;11,7000;-1,5658;0,5408;0,0000;1,0000;0,0000;0,2347;0,0000;0,6761;-4,9700;-6,5400;1;0,0000;0,0000;0;0;1;2;0
102,3473;314,5255;11,7000;-1,4216;0,5374;0,0000;1,0000;0,0000;0,2290;0,0000;0,6717;-5,0100;-6,4400;1;0,0000;0,0000;0;0;1;2;0
