# Study: LKA_Haptics | Participant: 5 | Condition: HapticsAdaptiveCW | Init: 20260128_104529 | Roadwidth_halfmeters: 1.25 | LKA_deadzone: 0.4 | Min_Vib_Pecentage: 0.2 | Max_Vib_Percentage: 0.4
Timestamp;Trackposition;Speed_KmH;SteerAngle;CTE_Norm;Haptic_L_Norm;Haptic_R_Norm;LkaPIDError;LkaNormEffort;LkaNormCTE;CTE_Meters;B_HeadingError_Deg;W_HeadingError_Deg;IsOnStraight;TrackCurvature_1/Meters;TrackRadius_Meters;LKA_Engaged;LKA_Switch;MotorDir;SecTaskNum;SecTaskPressed
0,6528;279,3112;5,8000;-0,5810;-0,1553;0,0000;0,0000;0,0000;0,0000;0,0000;-0,1942;-3,7400;-4,3200;1;0,0002;0,0000;0;1;1;7;0
0,6667;279,3112;5,8000;-0,5803;-0,1566;0,0000;0,0000;0,0000;0,0000;0,0000;-0,1957;-3,7400;-4,3200;1;0,0002;0,0000;0;1;1;7;0
0,6806;279,3112;5,4000;-0,5127;-0,1578;0,0000;0,0000;0,0000;0,0000;0,0000;-0,1973;-3,7500;-4,2600;1;0,0002;0,0000;0;1;1;7;0
0,6945;279,3112;5,4000;-0,4023;-0,1590;0,0000;0,0000;0,0000;0,0000;0,0000;-0,1987;-3,7600;-4,1600;1;0,0002;0,0000;0;1;1;7;0
0,7084;279,3112;5,4000;-0,2492;-0,1601;0,0000;0,0000;0,0000;0,0000;0,0000;-0,2001;-3,7600;-4,0100;1;0,0002;0,0000;0;1;1;7;0
0,7223;279,3112;5,4000;-0,1466;-0,1612;0,0000;0,0000;0,0000;0,0000;0,0000;-0,2015;-3,7600;-3,9100;1;0,0002;0,0000;0;1;1;7;0
0,7361;279,3112;5,4000;-0,0192;-0,1623;0,0000;0,0000;0,0000;0,0000;0,0000;-0,2029;-3,7600;-3,7800;1;0,0002;0,0000;0;1;1;7;0
0,7500;279,3112;5,4000;0,1282;-0,1634;0,0000;0,0000;0,0000;0,0000;0,0000;-0,2042;-3,7600;-3,6300;1;0,0002;0,0000;0;1;1;7;0
0,7639;279,3112;5,4000;0,2466;-0,1645;0,0000;0,0000;0,0000;0,0000;0,0000;-0,2056;-3,7500;-3,5100;1;0,0002;0,0000;0;1;1;7;0
0,7778;279,3183;5,4000;0,2703;-0,1655;0,0000;0,0000;0,0000;0,0000;0,0000;-0,2069;-3,7500;-3,4800;1;0,0002;0,0000;0;1;1;7;0
0,7917;279,3391;5,4000;0,3863;-0,1666;0,0000;0,0000;0,0000;0,0000;0,0000;-0,2082;-3,7400;-3,3600;1;0,0002;0,0000;0;1;1;7;0
0,8056;279,3599;5,4000;0,4106;-0,1676;0,0000;0,0000;0,0000;0,0000;0,0000;-0,2095;-3,7400;-3,3300;1;0,0002;0,0000;0;1;1;7;0
0,8195;279,3807;5,4000;0,4341;-0,1687;0,0000;0,0000;0,0000;0,0000;0,0000;-0,2108;-3,7300;-3,3000;1;0,0002;0,0000;0;1;1;7;0
0,8334;279,4015;5,4000;0,4601;-0,1697;0,0000;0,0000;0,0000;0,0000;0,0000;-0,2121;-3,7200;-3,2600;1;0,0001;0,0000;0;1;1;7;0
0,8473;279,4223;5,4000;0,4804;-0,1707;0,0000;0,0000;0,0000;0,0000;0,0000;-0,2134;-3,7200;-3,2400;1;0,0001;0,0000;0;1;1;7;0
0,8611;279,4431;5,4000;0,4844;-0,1718;0,0000;0,0000;0,0000;0,0000;0,0000;-0,2147;-3,7100;-3,2300;1;0,0001;0,0000;0;1;1;7;0
