# Study: LKA_Haptics | Participant: 5 | Condition: BaselineCW | Init: 20260128_102849 | Roadwidth_halfmeters: 1.25 | LKA_deadzone: 0.4 | Min_Vib_Pecentage: 0.2 | Max_Vib_Percentage: 0.4
Timestamp;Trackposition;Speed_KmH;SteerAngle;CTE_Norm;Haptic_L_Norm;Haptic_R_Norm;LkaPIDError;LkaNormEffort;LkaNormCTE;CTE_Meters;B_HeadingError_Deg;W_HeadingError_Deg;IsOnStraight;TrackCurvature_1/Meters;TrackRadius_Meters;LKA_Engaged;LKA_Switch;MotorDir;SecTaskNum;SecTaskPressed
1,7222;280,6786;4,3000;2,0225;-0,0146;0,0000;0,0000;0,0000;0,0000;0,0000;-0,0183;-0,3400;1,6800;1;0,0000;0,0000;0;1;1;1;0
1,7361;280,6786;4,3000;2,1441;-0,0145;0,0000;0,0000;0,0000;0,0000;0,0000;-0,0181;-0,3200;1,8200;1;0,0000;0,0000;0;1;1;1;0
1,7500;280,6786;4,3000;2,4417;-0,0143;0,0000;0,0000;0,0000;0,0000;0,0000;-0,0179;-0,2900;2,1500;1;0,0000;0,0000;0;1;1;1;0
1,7639;280,6786;4,3000;2,3164;-0,0142;0,0000;0,0000;0,0000;0,0000;0,0000;-0,0177;-0,2700;2,0500;1;0,0000;0,0000;0;1;1;1;0
1,7778;280,6786;3,8000;2,2914;-0,0140;0,0000;0,0000;0,0000;0,0000;0,0000;-0,0175;-0,2400;2,0500;1;0,0000;0,0000;0;1;1;1;0
1,7917;280,6786;3,8000;2,2859;-0,0139;0,0000;0,0000;0,0000;0,0000;0,0000;-0,0173;-0,2200;2,0700;1;0,0000;0,0000;0;1;1;1;0
1,8056;280,6786;3,8000;2,2848;-0,0137;0,0000;0,0000;0,0000;0,0000;0,0000;-0,0172;-0,2000;2,0900;1;0,0000;0,0000;0;1;1;1;0
1,8195;280,6786;3,8000;2,2333;-0,0136;0,0000;0,0000;0,0000;0,0000;0,0000;-0,0170;-0,1700;2,0600;1;0,0000;0,0000;0;1;1;1;0
1,8333;280,6786;3,8000;2,2230;-0,0134;0,0000;0,0000;0,0000;0,0000;0,0000;-0,0168;-0,1500;2,0700;1;0,0000;0,0000;0;1;1;1;0
1,8472;280,6786;3,8000;2,1541;-0,0132;0,0000;0,0000;0,0000;0,0000;0,0000;-0,0166;-0,1300;2,0200;1;0,0000;0,0000;0;1;1;1;0
1,8611;280,6786;3,8000;2,1091;-0,0131;0,0000;0,0000;0,0000;0,0000;0,0000;-0,0164;-0,1100;2,0000;1;0,0000;0,0000;0;1;1;1;0
1,8750;280,6914;3,8000;2,0340;-0,0129;0,0000;0,0000;0,0000;0,0000;0,0000;-0,0162;-0,0900;1,9400;1;0,0000;0,0000;0;1;1;1;0
1,8889;280,7060;3,8000;1,9304;-0,0128;0,0000;0,0000;0,0000;0,0000;0,0000;-0,0160;-0,0700;1,8600;1;0,0000;0,0000;0;1;1;1;0
1,9028;280,7207;3,8000;1,8132;-0,0126;0,0000;0,0000;0,0000;0,0000;0,0000;-0,0158;-0,0500;1,7600;1;0,0000;0,0000;0;1;1;1;0
1,9167;280,7354;3,8000;1,7898;-0,0125;0,0000;0,0000;0,0000;0,0000;0,0000;-0,0156;-0,0300;1,7600;1;0,0000;0,0000;0;1;1;1;0
1,9306;280,7500;3,8000;1,5110;-0,0123;0,0000;0,0000;0,0000;0,0000;0,0000;-0,0154;0,0000;1,4900;1;0,0000;0,0000;0;1;1;1;0
1,9445;280,7647;3,8000;1,2841;-0,0122;0,0000;0,0000;0,0000;0,0000;0,0000;-0,0153;0,0000;1,2800;1;0,0000;0,0000;0;1;1;1;0
