participant_id;trial_condition;trial_order;Timestamp;Trackposition;Speed_KmH;SteerAngle;CTE_Norm;Haptic_L_Norm;Haptic_R_Norm;LkaPIDError;LkaNormEffort;LkaNormCTE;CTE_Meters;B_HeadingError_Deg;W_HeadingError_Deg;IsOnStraight;TrackCurvature_1/Meters;TrackRadius_Meters;LKA_Engaged;LKA_Switch;MotorDir;SecTaskNum;SecTaskIsTarget;SecTaskPressed
11;HapticsFixed;2;8,3195;301,1900;11,3000;-0,1609;0,3196;0,0000;1,0000;0,0000;0,0000;0,0000;0,3995;-0,1200;-0,2800;1;0,0000;0,0000;0;1;1;7;0;0
11;HapticsFixed;2;8,3334;301,1900;11,3000;-0,1341;0,3195;0,0000;1,0000;0,0000;0,0000;0,0000;0,3994;-0,1200;-0,2500;1;0,0000;0,0000;0;1;1;7;0;0
11;HapticsFixed;2;8,3472;301,1900;11,3000;-0,0976;0,3194;0,0000;1,0000;0,0000;0,0000;0,0000;0,3993;-0,1200;-0,2200;1;0,0000;0,0000;0;1;1;7;0;0
11;HapticsFixed;2;8,3611;301,1900;11,1000;-0,0398;0,3194;0,0000;1,0000;0,0000;0,0000;0,0000;0,3992;-0,1200;-0,1600;1;0,0000;0,0000;0;1;1;7;0;0
11;HapticsFixed;2;8,3750;301,1900;11,1000;0,0221;0,3193;0,0000;1,0000;0,0000;0,0000;0,0000;0,3991;-0,1200;-0,1000;1;0,0000;0,0000;0;1;1;7;0;0
11;HapticsFixed;2;8,3889;301,1900;11,1000;0,0866;0,3193;0,0000;1,0000;0,0000;0,0000;0,0000;0,3991;-0,1200;-0,0300;1;0,0000;0,0000;0;1;1;7;0;0
11;HapticsFixed;2;8,4028;301,2243;11,1000;0,2059;0,3193;0,0000;1,0000;0,0000;0,0000;0,0000;0,3991;-0,1100;0,0900;1;0,0000;0,0000;0;1;1;7;0;0
11;HapticsFixed;2;8,4167;301,2672;11,1000;0,2347;0,3193;0,0000;1,0000;0,0000;0,0000;0,0000;0,3991;-0,1000;0,1300;1;0,0000;0,0000;0;1;1;7;0;0
11;HapticsFixed;2;8,4306;301,3100;11,1000;0,3307;0,3193;0,0000;1,0000;0,0000;0,0000;0,0000;0,3991;-0,0900;0,2400;1;0,0000;0,0000;0;1;1;7;0;0
11;HapticsFixed;2;8,4445;301,3528;11,1000;0,3567;0,3193;0,0000;1,0000;0,0000;0,0000;0,0000;0,3992;-0,0800;0,2700;1;0,0000;0,0000;0;1;1;7;0;0
